"year","trial_name","trial_type","plot_width","plot_length","plant_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","CMD_harvest","branch_number","CMD_1mon","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","root_number_commercial","planted_number_plot","plant_type","height","harvest_number","root_type1_5","root_rot_number","germinated_number_plot","starch_content","root_shape1_6","harvest_number_plan","germination_perc","yield_ha_v2","starch_yield_ha"
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0366_493",2,493,8,20,"test"," (Operator: lizbethpino, Time: )","VH22-0366","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,100,12.5,4,3,20,4,4,225,4,1,4,1,10.41714286,1,4,25,12.5,1.3021428575
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0367_501",2,501,1,21,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0367","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,250,20.46875,6.55,2,45,4,4,250,4,5,1,1,11.61161332,5,4,25,20.46875,2.3767521014375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0369_512",2,512,12,21,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0369","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",4,0,1,320,6.21875,1.99,3,11,4,2,320,3,2,3,1,8.962044199,2,4,25,6.21875,0.557327123625312
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0372_535",2,535,16,22,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0372","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,2,1,190,32.125,10.28,2,34,4,4,300,2,4,0,1,8.842245763,3,4,25,32.125,2.84057145136375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0374_547",2,547,4,22,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0374","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,185,3.59375,1.15,2,8,4,1,185,4,4,0,1,NA,5,4,25,3.59375,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0375_440",2,440,11,18,"test"," (Operator: lizbethpino, Time: )","VH22-0375","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,2,1,150,NA,NA,2,NA,4,3,255,1,1,1,1,NA,1,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0386_524",2,524,24,21,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0386","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,175,9.28125,2.97,1,8,4,NA,300,NA,4,0,1,NA,5,4,25,9.28125,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0389_578",2,578,23,24,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0389","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,2.375,0.76,1,3,4,NA,NA,NA,1,0,0.25,17.15368421,1,4,6.25,2.375,0.4073999999875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0391_400",2,400,1,16,"test"," (Operator: lizbethpino, Time: )","VH22-0391","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,0,1,125,11.03125,3.53,3,40,4,1,125,4,2,0,1,10.5156,1,4,25,11.03125,1.160002125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0394_470",2,470,20,19,"test"," (Operator: lizbethpino, Time: )","VH22-0394","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,200,32.4375,10.38,2,50,4,2,200,4,1,4,1,11.98924975,3,4,25,32.4375,3.88901288765625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0412_340",2,340,11,14,"test"," (Operator: lizbethpino, Time: )","VH22-0412","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,225,4.375,1.4,1,15,4,1,250,2,1,0,1,20.40764706,1,4,25,4.375,0.892834558875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0413_532",2,532,19,22,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0413","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,1,NA,NA,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0416_411",2,411,11,17,"test"," (Operator: lizbethpino, Time: )","VH22-0416","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",4,0,1,235,9.5625,3.06,2,30,4,1,235,4,1,2,1,7.178421053,1,4,25,9.5625,0.686436513193125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0423_404",2,404,4,17,"test"," (Operator: lizbethpino, Time: )","VH22-0423","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,0,1.25,170,6.875,2.2,2,29,4,1,170,4,1,4,1,11.51111111,1,4,25,6.875,0.7913888888125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0424_380",2,380,21,16,"test"," (Operator: lizbethpino, Time: )","VH22-0424","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",4,0,1,300,20,6.4,3,24,4,1,300,3,1,0,1,12.18017301,3,4,25,20,2.436034602
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0425_529",2,529,22,22,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0425","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,1,NA,NA,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0429_408",2,408,8,17,"test"," (Operator: lizbethpino, Time: )","VH22-0429","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,225,9.8125,3.14,2,21,4,1,225,4,4,4,1,12.3272888,5,4,25,9.8125,1.2096152135
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0430_396",2,396,5,16,"test"," (Operator: lizbethpino, Time: )","VH22-0430","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,2,1,160,10.28125,3.29,2,26,4,2,225,4,4,2,1,8.467919075,1,4,25,10.28125,0.870607929898437
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0431_379",2,379,22,16,"test"," (Operator: lizbethpino, Time: )","VH22-0431","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,140,25.875,8.28,2,37,4,2,255,4,1,0,1,13.17487856,3,4,25,25.875,3.4089998274
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0432_492",2,492,9,20,"test"," (Operator: lizbethpino, Time: )","VH22-0432","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,2,1.25,200,11.15625,3.57,3,21,4,2,300,3,5,2,1,7.008531646,3,4,25,11.15625,0.781889311756875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0435_368",2,368,18,15,"test"," (Operator: lizbethpino, Time: )","VH22-0435","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,16.78125,5.37,1,13,4,NA,NA,NA,2,1,0.75,11.87870144,2,4,18.75,16.78125,1.9933945854
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0451_383",2,383,18,16,"test"," (Operator: lizbethpino, Time: )","VH22-0451","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,130,10,3.2,1,16,4,1,185,2,5,0,1,11.72382716,3,4,25,10,1.172382716
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0452_350",2,350,1,14,"test"," (Operator: lizbethpino, Time: )","VH22-0452","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,205,6.875,2.2,3,17,4,1,205,4,5,0,1,20.07825,5,4,25,6.875,1.3803796875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0453_426",2,426,25,18,"test"," (Operator: lizbethpino, Time: )","VH22-0453","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,0.25,NA,NA,4,6.25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0454_450",2,450,1,18,"test"," (Operator: lizbethpino, Time: )","VH22-0454","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,200,18.84375,6.03,3,24,4,1,200,4,1,3,1,15.77858182,1,4,25,18.84375,2.97327651170625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0456_461",2,461,11,19,"test"," (Operator: lizbethpino, Time: )","VH22-0456","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,4,0,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0464_402",2,402,2,17,"test"," (Operator: lizbethpino, Time: )","VH22-0464","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,135,9.9375,3.18,2,16,4,2,220,4,3,0,1,11.95167364,2,4,25,9.9375,1.187697567975
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0465_445",2,445,6,18,"test"," (Operator: lizbethpino, Time: )","VH22-0465","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,230,12.1875,3.9,1,20,4,1,230,2,3,0,1,10.81784053,2,4,25,12.1875,1.31842431459375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0471_302",2,302,2,13,"test"," (Operator: lizbethpino, Time: )","VH22-0471","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,4,1,130,8.015625,2.565,3,18,4,3,225,4,5,3,1,23.0637931,5,4,25,8.015625,1.84870716567188
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0479_473",2,473,23,19,"test"," (Operator: lizbethpino, Time: )","VH22-0479","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,230,34.90625,11.17,2,33,4,2,290,2,1,2,0.75,14.18904287,3,4,18.75,34.90625,4.95286277680937
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0482_540",2,540,11,22,"test"," (Operator: lizbethpino, Time: )","VH22-0482","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,275,17,5.44,3,28,4,1,275,3,3,2,1,16.38843858,2,4,25,17,2.7860345586
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0491_389",2,389,12,16,"test"," (Operator: lizbethpino, Time: )","VH22-0491","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,225,16.375,5.24,2,18,4,1,225,4,1,0,1,18.18378641,3,4,25,16.375,2.9775950246375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0493_528",2,528,23,22,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0493","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,1,NA,NA,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0501_441",2,441,10,18,"test"," (Operator: lizbethpino, Time: )","VH22-0501","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,230,NA,NA,1,18,4,1,230,2,1,0,1,6.846338028,1,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0503_429",2,429,22,18,"test"," (Operator: lizbethpino, Time: )","VH22-0503","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,200,11.5625,3.7,1,17,4,1,200,1,4,1,1,13.8834433,3,4,25,11.5625,1.6052731315625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0509_331",2,331,20,14,"test"," (Operator: lizbethpino, Time: )","VH22-0509","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,1,NA,NA,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0511_330",2,330,21,14,"test"," (Operator: lizbethpino, Time: )","VH22-0511","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,390,31.5625,10.1,3,37,4,1,390,4,3,0,1,19.71179104,3,4,25,31.5625,6.221534047
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0518_555",2,555,5,23,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0518","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,210,4.578125,1.465,3,10,4,2,320,3,1,1,1,9.150582524,1,4,25,4.578125,0.418925106176875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0522_347",2,347,4,14,"test"," (Operator: lizbethpino, Time: )","VH22-0522","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,4,1,150,3.125,1,4,5,4,4,230,4,4,4,1,11.69277372,5,4,25,3.125,0.36539917875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0523_415",2,415,15,17,"test"," (Operator: lizbethpino, Time: )","VH22-0523","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,260,2.4375,0.78,1,7,4,1,260,1,2,NA,1,NA,2,4,25,2.4375,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0524_447",2,447,4,18,"test"," (Operator: lizbethpino, Time: )","VH22-0524","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,150,23.75,7.6,3,38,4,2,230,4,5,3,1,NA,3,4,25,23.75,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0525_489",2,489,12,20,"test"," (Operator: lizbethpino, Time: )","VH22-0525","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,180,34.0625,10.9,2,39,4,3,280,4,5,2,1,17.33868,5,4,25,34.0625,5.905987875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0532_360",2,360,10,15,"test"," (Operator: lizbethpino, Time: )","VH22-0532","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,165,23.96875,7.67,3,40,4,3,260,3,2,0,1,20.43314465,3,4,25,23.96875,4.89756935829687
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0533_599",2,599,2,24,"test"," (Operator: lizbethpino, Time: )","VH22-0533","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,185,19.421875,6.215,3,41,4,2,230,2,3,0,0.5,17.3549642,3,4,12.5,19.421875,3.37065945321875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0534_457",2,457,7,19,"test"," (Operator: lizbethpino, Time: )","VH22-0534","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,2,NA,4,NA,NA,NA,1,3,1,NA,5,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0539_377",2,377,24,16,"test"," (Operator: lizbethpino, Time: )","VH22-0539","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,225,14.4375,4.62,3,17,4,2,260,4,1,1,1,5.990145191,5,4,25,14.4375,0.864827211950625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0540_483",2,483,18,20,"test"," (Operator: lizbethpino, Time: )","VH22-0540","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,200,21.375,6.84,1,38,4,3,200,3,1,1,1,16.26807963,1,4,25,21.375,3.4773020209125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0542_378",2,378,23,16,"test"," (Operator: lizbethpino, Time: )","VH22-0542","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,0,1,185,5,1.6,2,9,4,1,185,3,3,2,1,2.974941176,3,4,25,5,0.1487470588
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0543_550",2,550,1,22,"test"," (Operator: lizbethpino, Time: )","VH22-0543","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",4,0,1,160,12,3.84,3,39,4,3,160,3,2,0,0.75,9.069010601,1,4,18.75,12,1.08828127212
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0544_485",2,485,16,20,"test"," (Operator: lizbethpino, Time: )","VH22-0544","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,315,14.21875,4.55,3,28,4,2,315,4,3,4,1,15.93909597,2,4,25,14.21875,2.26634020823438
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0546_563",2,563,13,23,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0546","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",0,0,1,0,4.0625,1.3,2,11,4,NA,0,NA,2,0,0.75,NA,2,4,18.75,4.0625,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0547_585",2,585,16,24,"test"," (Operator: lizbethpino, Time: )","VH22-0547","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,130,18.4375,5.9,3,30,4,3,225,4,3,0,1,16.53986072,3,4,25,18.4375,3.04953682025
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0548_454",2,454,4,19,"test"," (Operator: lizbethpino, Time: )","VH22-0548","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,185,3.0625,0.98,2,10,4,2,185,4,5,4,1,6.776586826,5,4,25,3.0625,0.20753297154625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0549_479",2,479,22,20,"test"," (Operator: lizbethpino, Time: )","VH22-0549","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,1,NA,NA,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0552_573",2,573,23,23,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0552","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,4,0,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0555_597",2,597,4,24,"test"," (Operator: lizbethpino, Time: )","VH22-0555","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,90,3.40625,1.09,2,10,4,4,140,4,4,1,1,NA,2,4,25,3.40625,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0559_419",2,419,19,17,"test"," (Operator: lizbethpino, Time: )","VH22-0559","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,160,8.625,2.76,1,12,4,3,225,1,2,0,1,12.81853659,2,4,25,8.625,1.1055987808875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0560_482",2,482,19,20,"test"," (Operator: lizbethpino, Time: )","VH22-0560","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,0,1,0,4.125,1.32,1,14,4,NA,0,NA,1,1,1,5.118813559,1,4,25,4.125,0.21115105930875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0562_468",2,468,18,19,"test"," (Operator: lizbethpino, Time: )","VH22-0562","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,125,10.4375,3.34,2,17,4,2,210,2,1,1,0.75,3.865631692,2,4,18.75,10.4375,0.4034753078525
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0564_515",2,515,15,21,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0564","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,220,22.5625,7.22,1,25,4,1,220,2,1,2,1,6.976900585,1,4,25,22.5625,1.57416319449063
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0565_581",2,581,20,24,"test"," (Operator: lizbethpino, Time: )","VH22-0565","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,140,42.5,13.6,2,43,4,4,225,4,2,3,1,2.497945671,5,4,25,42.5,1.061626910175
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0566_536",2,536,15,22,"test"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )","VH22-0566","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,1,NA,NA,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0567_390",2,390,11,16,"test"," (Operator: lizbethpino, Time: )","VH22-0567","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,230,5.40625,1.73,1,24,4,1,230,3,5,3,0.75,6.410583942,5,4,18.75,5.40625,0.346572194364375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0575_313",2,313,13,13,"test"," (Operator: lizbethpino, Time: )","VH22-0575","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,245,46.59375,14.91,3,72,4,1,245,4,1,0,1,23,3,4,25,46.59375,10.7165625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0579_428",2,428,23,18,"test"," (Operator: lizbethpino, Time: )","VH22-0579","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,0,1,225,13.75,4.4,2,25,4,1,225,3,1,1,1,10.15699187,1,4,25,13.75,1.396586382125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0590_466",2,466,16,19,"test"," (Operator: lizbethpino, Time: )","VH22-0590","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,130,29.15625,9.33,3,40,4,3,300,4,1,2,1,13.65314685,3,4,25,29.15625,3.98074562845313
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep2_VH22-0611_357",2,357,7,15,"test"," (Operator: lizbethpino, Time: )","VH22-0611","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,150,NA,NA,1,NA,4,1,150,1,NA,NA,1,NA,NA,4,25,NA,NA
